ZIP,pop_density,urban
12942,15.84951,False
12943,1.825151,False
12944,47.76851,False
12945,14.06291,False
12946,40.84324,False
12950,20.93785,False
12952,19.97288,False
12953,74.44251,False
12955,15.28397,False
12956,148.7023,False
12957,59.39921,False
12958,52.32851,False
12959,35.4654,False
12960,51.1147,False
12961,84.73703,False
12962,131.5126,False
12964,4.058199,False
12965,52.4383,False
12966,37.01345,False
12967,31.6694,False
12969,4.267554,False
12970,19.15286,False
12972,73.88144,False
12973,5.296102,False
12974,150.0589,False
12975,124.4897,False
12976,4.665064,False
12977,192.2933,False
12978,110.1947,False
12979,659.2372,False
12980,5.309073,False
12981,22.41444,False
12983,36.58512,False
12985,24.27051,False
12986,27.32078,False
12987,41.78136,False
12989,6.246943,False
12992,80.2789,False
12993,21.18954,False
12996,38.25685,False
12997,20.40254,False
12998,28.65957,False
13020,282.2563,False
13021,325.5738,False
13024,39580.77,True
13026,65.04186,False
13027,459.8196,False
13028,76.30755,False
13029,416.7808,False
13030,305.5077,False
13031,645.1769,False
13032,157.1421,False
13033,61.50911,False
13034,78.03776,False
13035,115.0531,False
13036,173.7393,False
13037,214.0221,False
13039,791.2239,False
13040,26.0338,False
13041,603.677,False
13042,85.22031,False
13044,85.4721,False
13045,279.7602,False
13051,733.9564,False
13052,35.04085,False
13053,133.6287,False
13054,76.87067,False
13057,522.0484,False
13060,175.5847,False
13061,42.71202,False
13062,1446.884,True
13063,56.76652,False
13064,112.6143,False
13066,809.1395,False
13068,114.014,False
13069,236.1051,False
13071,36.82821,False
13072,15.57919,False
13073,116.6662,False
13074,100.8942,False
13076,164.0887,False
13077,97.71776,False
13078,267.1328,False
13080,134.4794,False
13081,35.56834,False
13082,191.3822,False
13083,28.22638,False
13084,92.45234,False
13087,993.2624,False
13088,2821.563,True
13090,2034.247,True
13092,54.40487,False
13101,60.5261,False
13102,154.6415,False
13103,1429.842,True
13104,338.6099,False
13108,221.0864,False
13110,91.8458,False
13111,60.99937,False
13112,96.27946,False
13113,508.3116,False
13114,107.6881,False
13115,414.1158,False
13116,2660.352,True
13117,330.2545,False
13118,60.95361,False
13120,112.8188,False
13122,70.85651,False
13123,96.786,False
13124,16.64749,False
13126,364.9041,False
13131,65.99121,False
13132,141.0713,False
13134,1175.12,True
13135,221.1625,False
13136,26.01812,False
13138,0.0,False
13140,83.44868,False
13141,44.48957,False
13142,85.8895,False
13143,66.99531,False
13144,51.1086,False
13145,121.5362,False
13146,38.28567,False
13147,35.83626,False
13148,179.9503,False
13152,126.0468,False
13153,224.76,False
13155,36.28093,False
13156,71.80484,False
13157,1314.063,True
13158,22.04355,False
13159,68.76187,False
13160,100.0063,False
13162,295.2746,False
13163,790.5751,False
13164,232.5239,False
13165,158.1727,False
13166,135.5742,False
13167,90.723,False
13202,5892.588,True
13203,9652.05,True
13204,4513.648,True
13205,5429.292,True
13206,4160.591,True
13207,4242.592,True
13208,5355.242,True
13209,1060.522,True
13210,6074.452,True
13211,1383.21,True
13212,1927.498,True
13214,2470.748,True
13215,461.0321,False
13219,3015.417,True
13224,2896.037,True
13290,0.0,False
13301,34.38283,False
13302,40.64738,False
13303,32.77765,False
13304,97.26611,False
13305,488.8622,False
13308,69.71932,False
13309,39.5645,False
13310,63.49357,False
13312,7.718314,False
13313,233.24,False
13314,171.3469,False
13315,28.5147,False
13316,41.21759,False
13317,84.928,False
13318,46.29109,False
13319,1029.909,True
13320,27.82898,False
13321,1545.598,True
13322,63.80042,False
13323,291.4427,False
13324,18.55959,False
13325,12.43053,False
13326,58.86468,False
13327,14.8626,False
13328,87.5576,False
13329,79.84294,False
13331,2.504118,False
13332,52.51888,False
13333,35.86681,False
13334,43.65818,False
13335,42.09285,False
13337,32.54477,False
13338,4.455086,False
13339,61.24183,False
13340,131.2152,False
13341,771.0641,False
13342,23.67591,False
13343,33.25018,False
13345,40.091,False
13346,166.2004,False
13348,31.42823,False
13350,329.8389,False
13352,870.2756,False
13353,0.1920027,False
13354,64.3417,False
13355,29.58028,False
13357,357.0171,False
13360,7.427595,False
13361,34.21024,False
13362,369.5335,False
13363,105.9096,False
13364,31.11923,False
13365,65.6927,False
13367,19.00834,False
13368,28.67249,False
13402,67.79543,False
13403,284.1259,False
13404,63.46828,False
13406,63.97709,False
13407,95.69144,False
13408,103.6055,False
13409,73.61708,False
13410,2417.779,True
13411,50.13488,False
13413,830.3467,False
13415,33.35289,False
13416,43.70693,False
13417,2432.323,True
13418,55.59723,False
13420,5.505797,False
13421,332.7497,False
13424,227.5847,False
13425,91.02447,False
13428,114.6623,False
13431,52.11981,False
13433,46.66409,False
13435,926.5852,False
13436,2.295455,False
13437,4.827046,False
13438,44.88805,False
13439,44.17367,False
13440,373.4529,False
13441,10.582,False
13450,31.92288,False
13452,59.57889,False
13454,17.02689,False
13456,154.6362,False
13459,46.07938,False
13460,59.86097,False
13461,1325.462,True
13464,31.45052,False
13468,42.77039,False
13469,272.6175,False
13470,9.624345,False
13471,37.77644,False
13472,15.78425,False
13473,11.57482,False
13475,2911.884,True
13476,156.2085,False
13477,74.31983,False
13478,77.84983,False
13480,63.36854,False
13483,31.64968,False
13484,98.82343,False
13485,23.29628,False
13486,24.75396,False
13488,28.91714,False
13489,15.08215,False
13490,131.6665,False
13491,50.32524,False
13492,773.0976,False
13493,26.01331,False
13494,15.30611,False
13495,2558.644,True
13501,4395.479,True
13502,603.1251,False
13601,274.5039,False
13602,384.1335,False
13603,1945.136,True
13605,61.30028,False
13606,86.29805,False
13607,95.18984,False
13608,37.44391,False
13612,165.256,False
13613,28.774,False
13614,27.88415,False
13615,287.6143,False
13616,381.8947,False
13617,86.64882,False
13618,34.78757,False
13619,97.73438,False
13620,45.11945,False
13621,16.42968,False
13622,48.2664,False
13623,108.4565,False
13624,89.18938,False
13625,36.80426,False
13626,22.98059,False
13628,998.5977,False
13630,31.16302,False
13633,19.03463,False
13634,105.9979,False
13635,17.18383,False
13636,86.70374,False
13637,118.7333,False
13638,190.1503,False
13639,11.09539,False
13640,30.58326,False
13641,226.7694,False
13642,54.5274,False
13643,0.0,False
13646,23.42253,False
13647,733.7666,False
13648,11.67477,False
13650,34.02774,False
13651,79.20848,False
13652,27.81697,False
13654,44.92285,False
13655,167.8443,False
13656,36.24012,False
13658,26.47823,False
13659,8.694015,False
13660,37.11673,False
13661,36.58713,False
13662,187.5325,False
13664,453.6308,False
13665,28.99359,False
13666,7.363831,False
13667,57.19504,False
13668,88.88929,False
13669,157.6931,False
13670,6.948281,False
13672,7.562243,False
13673,64.32066,False
13674,186.7968,False
13675,96.8718,False
13676,107.4542,False
13677,1389.443,True
13678,333.6397,False
13679,28.9536,False
13680,43.19423,False
13681,24.73569,False
13682,30.65761,False
13684,7.821891,False
13685,117.5616,False
13687,4.329833,False
13690,14.17487,False
13691,41.53698,False
13692,260.1721,False
13693,25.9272,False
13694,67.96487,False
13695,7.881924,False
13696,38.1231,False
13697,31.227,False
13730,61.2225,False
13731,11.90364,False
13732,239.9012,False
13733,55.25196,False
13734,68.33054,False
13736,34.23836,False
13739,21.35695,False
13740,12.35802,False
13743,63.44079,False
13744,98.30195,False
13746,78.99895,False
13748,290.6967,False
13750,34.25171,False
13751,85.42517,False
13752,13.314,False
13753,60.47723,False
13754,45.05138,False
13755,22.83431,False
13756,10.92008,False
13757,30.61949,False
13760,908.6841,False
13774,101.2639,False
13775,30.46007,False
13776,97.78621,False
13777,69.11452,False
13778,59.52259,False
13780,46.54441,False
13782,19.01513,False
13783,21.36032,False
13784,344.2211,False
13786,34.4376,False
13787,61.32999,False
13788,30.1255,False
13790,613.3661,False
13794,34.84503,False
13795,181.9704,False
13796,60.6492,False
13797,63.93966,False
13801,17.91275,False
13802,55.99124,False
13803,47.66752,False
13804,39.27481,False
13806,60.73875,False
13807,49.81329,False
13808,38.77832,False
13809,63.04002,False
13810,27.60567,False
13811,71.08107,False
13812,78.80673,False
13813,18.02095,False
13815,127.5846,False
13820,208.6466,False
13825,62.00517,False
13826,15.51475,False
13827,128.8577,False
13830,46.37681,False
13832,27.25842,False
13833,121.5931,False
13834,126.5008,False
13835,30.93727,False
13838,463.7062,False
13839,25.88425,False
13841,54.72398,False
13842,45.55355,False
13843,36.09224,False
13844,30.13651,False
13845,177.8132,False
13846,30.87135,False
13847,16.8737,False
13849,58.42019,False
13850,435.7672,False
13856,34.30183,False
13859,577.3454,False
13860,61.14962,False
13861,97.28834,False
13862,79.46483,False
13863,51.78607,False
13864,37.74803,False
13865,57.55899,False
13901,823.248,False
13902,8544.135,True
13903,464.6428,False
13904,410.0002,False
13905,1024.895,True
14001,145.9277,False
14004,257.9556,False
14005,57.74285,False
14006,377.0523,False
14008,59.66802,False
14009,73.00115,False
14011,148.9428,False
14012,77.89394,False
14013,42.89251,False
14020,330.4388,False
14024,28.85504,False
14025,132.7165,False
14026,792.9978,False
14028,105.1221,False
14030,80.28906,False
14031,537.231,False
14032,337.8907,False
14033,142.0183,False
14034,117.7773,False
14035,144.4492,False
14036,94.73307,False
14037,52.80974,False
14039,63.69471,False
14040,75.47787,False
14041,142.0602,False
14042,82.89975,False
14043,2717.046,True
14047,487.3163,False
14048,624.6716,False
14051,1264.303,True
14052,269.2956,False
14054,50.40642,False
14055,50.15942,False
14057,168.5053,False
14058,53.10272,False
14059,364.4247,False
14060,23.22388,False
14061,369.5297,False
14062,41.69068,False
14063,288.0586,False
14065,48.0262,False
14066,26.11683,False
14067,105.6572,False
14068,2060.94,True
14069,95.82737,False
14070,126.0849,False
14072,731.3917,False
14075,1081.756,True
14080,82.64019,False
14081,90.50492,False
14082,35.04787,False
14085,1010.269,True
14086,972.2359,False
14091,45.48152,False
14092,584.1497,False
14094,409.5408,False
14098,65.02931,False
14101,49.44541,False
14102,366.4032,False
14103,134.9347,False
14105,99.45009,False
14108,215.0229,False
14109,2434.699,True
14111,99.98057,False
14112,0.0,False
14113,35.36893,False
14120,1349.968,True
14125,108.849,False
14126,1000.885,True
14127,741.7051,False
14129,46.83282,False
14130,157.9326,False
14131,124.8041,False
14132,242.7459,False
14134,144.9526,False
14135,128.74,False
14136,223.2804,False
14138,48.41706,False
14139,97.61237,False
14141,106.6761,False
14143,81.18615,False
14145,62.27549,False
14150,2773.027,True
14167,48.10371,False
14168,1917.613,True
14169,703.9527,False
14170,203.072,False
14171,37.90393,False
14172,121.1166,False
14173,611.5494,False
14174,222.9818,False
14201,12754.6,True
14202,4022.025,True
14203,654.2007,False
14204,4974.053,True
14206,4294.327,True
14207,5886.418,True
14208,8358.92,True
14209,8748.207,True
14210,4272.075,True
14211,5421.57,True
14212,5529.958,True
14213,10781.93,True
14214,6952.292,True
14215,8028.298,True
14216,8166.302,True
14217,7087.358,True
14218,2302.748,True
14219,1623.351,True
14220,6359.562,True
14221,2345.782,True
14222,11113.92,True
14223,6762.422,True
14224,1993.987,True
14225,2808.865,True
14226,4091.983,True
14227,2640.448,True
14228,1396.139,True
14261,4964.137,True
14301,7633.987,True
14302,1727.042,True
14303,2462.866,True
14304,1310.481,True
14305,2040.89,True
14411,124.9264,False
14414,178.325,False
14415,96.41124,False
14416,95.05137,False
14418,37.57651,False
14420,339.6911,False
14422,72.6944,False
14423,96.50053,False
14424,213.994,False
14425,623.7142,False
14427,72.4704,False
14428,155.259,False
14432,158.2892,False
14433,63.81954,False
14435,81.23155,False
14437,91.00686,False
14441,1317.168,True
14445,4109.823,True
14450,1302.234,True
14454,220.1152,False
14456,251.8648,False
14462,46.82121,False
14464,240.3859,False
14466,95.7375,False
14467,958.1501,False
14468,343.506,False
14469,95.0798,False
14470,125.9233,False
14471,101.8399,False
14472,195.5931,False
14475,159.2671,False
14476,90.88847,False
14477,75.60006,False
14478,126.29,False
14479,190.5364,False
14480,863.8844,False
14481,76.31851,False
14482,140.9695,False
14485,127.3096,False
14486,50.41344,False
14487,171.2113,False
14489,104.8131,False
14502,291.6473,False
14504,1546.84,True
14505,126.5534,False
14506,410.2481,False
14507,40.73339,False
14510,68.33772,False
14511,101.3313,False
14512,45.09491,False
14513,293.8548,False
14514,1732.047,True
14516,89.77645,False
14517,87.00741,False
14519,287.7384,False
14521,66.09151,False
14522,200.144,False
14525,58.12902,False
14526,1218.513,True
14527,94.39984,False
14529,469.2119,False
14530,107.953,False
14532,112.7617,False
14533,56.8812,False
14534,997.6219,False
14536,28.81211,False
14537,473.0086,False
14539,1011.007,True
14541,85.7961,False
14542,27.01425,False
14543,124.382,False
14544,80.01112,False
14545,117.766,False
14546,146.5171,False
14548,123.5532,False
14549,204.6591,False
14550,93.29186,False
14551,132.8664,False
14555,342.4373,False
14559,444.7456,False
14560,52.47589,False
14561,58.92851,False
14564,346.7731,False
14568,262.8351,False
14569,79.47514,False
14571,54.69799,False
14572,68.53832,False
14580,1207.062,True
14585,1595.293,True
14586,1080.758,True
14588,3077.302,True
14589,172.9705,False
14590,76.55804,False
14591,39.6671,False
14592,995.2775,False
14604,4442.931,True
14605,7266.615,True
14606,3018.378,True
14607,9825.769,True
14608,7083.964,True
14609,6076.467,True
14610,3095.853,True
14611,5990.61,True
14612,2021.37,True
14613,6958.263,True
14614,4834.703,True
14615,2772.664,True
14616,4823.861,True
14617,2974.299,True
14618,2314.523,True
14619,10213.21,True
14620,5644.414,True
14621,8395.954,True
14622,2561.582,True
14623,1333.402,True
14624,1283.613,True
14625,1332.993,True
14626,2175.845,True
14627,16829.82,True
14701,436.4965,False
14706,79.22956,False
14707,113.2162,False
14708,15.62208,False
14709,30.65147,False
14710,67.13539,False
14711,50.3467,False
14712,127.0991,False
14714,27.51092,False
14715,63.24501,False
14716,244.0178,False
14717,21.30912,False
14718,72.04494,False
14719,36.14922,False
14720,2851.713,True
14721,30.2768,False
14722,1330.831,True
14723,25.20584,False
14724,32.91967,False
14726,50.13766,False
14727,47.39635,False
14728,28.28833,False
14729,22.34385,False
14731,32.96358,False
14732,61.23773,False
14733,144.9385,False
14735,32.8605,False
14736,47.6459,False
14737,37.57209,False
14738,53.96244,False
14739,36.4266,False
14740,53.9752,False
14741,36.94228,False
14742,1318.099,True
14743,43.5032,False
14744,125.8166,False
14747,50.908,False
14748,45.9154,False
14750,384.6452,False
14752,781.563,False
14753,18.81026,False
14754,34.24968,False
14755,42.08446,False
14756,1341.925,True
14757,77.34077,False
14760,287.6537,False
14767,37.65981,False
14769,110.2373,False
14770,93.38645,False
14772,54.51994,False
14774,1195.799,True
14775,42.98776,False
14777,44.02886,False
14778,3408.034,True
14779,58.54533,False
14781,29.03038,False
14782,47.78601,False
14783,13.24391,False
14784,28.22172,False
14787,120.932,False
14788,1054.999,True
14801,52.01869,False
14802,4121.193,True
14803,38.67806,False
14804,28.41997,False
14805,36.99115,False
14806,31.07698,False
14807,40.56406,False
14808,159.9692,False
14809,43.29482,False
14810,103.6739,False
14812,42.96981,False
14813,40.74672,False
14814,209.4872,False
14815,56.94885,False
14816,117.6198,False
14817,57.97427,False
14818,49.89824,False
14819,17.66632,False
14820,23.32503,False
14821,56.9514,False
14822,25.91873,False
14823,47.20938,False
14824,21.0373,False
14825,53.34705,False
14826,35.60898,False
14827,1466.798,True
14830,223.1148,False
14836,34.0046,False
14837,69.33746,False
14838,57.27961,False
14839,17.00327,False
14840,51.50074,False
14841,35.7576,False
14842,49.48884,False
14843,129.268,False
14845,264.1603,False
14846,22.13146,False
14847,60.96597,False
14850,522.044,False
14853,11858.9,True
14854,659.03,False
14855,35.41924,False
14856,312.9469,False
14858,46.12381,False
14859,26.66772,False
14860,59.08264,False
14861,37.81113,False
14864,91.63083,False
14865,141.6499,False
14867,87.16333,False
14869,62.3617,False
14870,163.6526,False
14871,95.74118,False
14872,99.22942,False
14873,37.46264,False
14874,99.31209,False
14877,10.78312,False
14878,38.84239,False
14879,49.58205,False
14880,24.31475,False
14881,226.2758,False
14882,121.1101,False
14883,53.91328,False
14884,9.550385,False
14885,21.21965,False
14886,95.25694,False
14889,36.44067,False
14891,87.00899,False
14892,189.9902,False
14893,529.4514,False
14894,126.2861,False
14895,85.77697,False
14897,34.74134,False
14898,32.85297,False
14901,451.0138,False
14903,334.8544,False
14904,2710.191,True
14905,2234.922,True
15001,538.0426,False
15003,1761.76,True
15004,989.6148,False
15005,634.463,False
15006,1885.416,True
15007,770.0715,False
15009,623.9592,False
15010,565.3785,False
15012,468.7074,False
15014,6271.534,True
15015,1284.601,True
15017,1248.264,True
15018,372.1579,False
15019,70.39422,False
15020,209.1176,False
15021,83.7943,False
15022,552.9661,False
15024,526.0683,False
15025,992.0322,False
15026,100.999,False
15027,1532.225,True
15028,875.8837,False
15030,568.7322,False
15031,1328.138,True
15033,2162.822,True
15034,1925.254,True
15035,5157.543,True
15037,417.3213,False
15038,663.371,False
15042,490.9593,False
15043,61.86863,False
15044,655.6989,False
15045,2816.131,True
15046,1256.757,True
15047,360.5995,False
15049,1964.738,True
15050,102.3394,False
15051,403.43,False
15052,203.9124,False
15053,1240.585,True
15054,3499.187,True
15055,1992.584,True
15056,1305.507,True
15057,275.9119,False
15059,280.0175,False
15060,2416.83,True
15061,685.2422,False
15062,2256.497,True
15063,393.12,False
15064,568.3433,False
15065,943.6982,False
15066,575.1339,False
15067,1048.059,True
15068,847.3989,False
15071,561.8287,False
15072,2324.852,True
15074,600.2429,False
15075,9613.005,True
15076,1405.988,True
15077,145.5645,False
15078,575.2092,False
15081,1399.768,True
15082,419.1701,False
15083,249.4664,False
15084,348.3927,False
15085,818.3767,False
15086,208.4207,False
15087,320.2058,False
15088,2808.057,True
15089,315.735,False
15090,1093.901,True
15101,1237.704,True
15102,2869.922,True
15104,3625.951,True
15106,1728.126,True
15108,1067.323,True
15110,3056.082,True
15112,4016.407,True
15116,1740.94,True
15120,3986.22,True
15122,1586.56,True
15126,309.2618,False
15129,1331.172,True
15131,1151.006,True
15132,3830.799,True
15133,2128.079,True
15135,1271.585,True
15136,1981.32,True
15137,1296.652,True
15139,3313.486,True
15140,6473.936,True
15142,877.3871,False
15143,529.9674,False
15144,1509.882,True
15145,3625.14,True
15146,1446.939,True
15147,1751.761,True
15148,2291.748,True
15201,5383.613,True
15202,4428.967,True
15203,6482.09,True
15204,4840.807,True
15205,2181.807,True
15206,6099.519,True
15207,2496.319,True
15208,6122.589,True
15209,2816.079,True
15210,5820.937,True
15211,7054.377,True
15212,4351.563,True
15213,12977.64,True
15214,3077.232,True
15215,2057.208,True
15216,6704.684,True
15217,7453.405,True
15218,5844.605,True
15219,6856.432,True
15220,3612.251,True
15221,5071.528,True
15222,4867.519,True
15223,3561.845,True
15224,10602.26,True
15225,716.5052,False
15226,5383.887,True
15227,4591.284,True
15228,5680.108,True
15229,3488.303,True
15232,14733.55,True
15233,3624.002,True
15234,4424.723,True
15235,2296.314,True
15236,2691.674,True
15237,1757.344,True
15238,790.137,False
15239,1349.094,True
15241,1969.096,True
15243,4478.84,True
15260,0.0,False
15290,0.0,False
15301,405.8871,False
15310,15.69171,False
15311,60.89481,False
15312,49.81792,False
15313,520.2731,False
15314,231.3381,False
15315,604.8092,False
15316,273.5876,False
15317,808.5099,False
15320,129.6657,False
15321,1428.404,True
15322,165.6948,False
15323,67.8062,False
15324,1550.917,True
15325,2266.6,True
15327,75.80872,False
15329,38.00565,False
15330,125.3695,False
15331,1013.74,True
15332,292.7762,False
15333,171.3109,False
15334,118.138,False
15337,19.26985,False
15338,81.34708,False
15340,92.47413,False
15341,17.13218,False
15342,1478.597,True
15344,98.71432,False
15345,81.87978,False
15346,572.6729,False
15347,919.3236,False
15348,1738.644,True
15349,46.09945,False
15350,8512.743,True
15351,667.1424,False
15352,16.24549,False
15353,439.2043,False
15357,202.4283,False
15358,1169.81,True
15359,1049.439,True
15360,64.77526,False
15361,705.9399,False
15362,31.36905,False
15363,3088.435,True
15364,21.74203,False
15366,424.1563,False
15367,985.8848,False
15368,1737.447,True
15370,102.5813,False
15376,40.26019,False
15377,18.45632,False
15378,1694.948,True
15379,274.9547,False
15380,15.64024,False
15401,544.5044,False
15410,79.19372,False
15411,45.5501,False
15412,200.2633,False
15413,854.3606,False
15417,391.2545,False
15419,2903.005,True
15420,1048.16,True
15421,115.2208,False
15422,2388.278,True
15423,137.6017,False
15424,30.13532,False
15425,347.2407,False
15427,113.0602,False
15428,94.95825,False
15429,774.1129,False
15430,819.9384,False
15431,84.93346,False
15432,687.0309,False
15433,55.64256,False
15434,1245.535,True
15435,525.6552,False
15436,354.894,False
15437,36.47354,False
15438,178.7659,False
15440,22.87564,False
15442,112.3195,False
15443,162.5648,False
15444,548.6857,False
15445,116.8161,False
15446,154.0974,False
15447,276.0846,False
15448,172.3047,False
15449,2953.791,True
15450,1355.811,True
15451,107.1541,False
15454,291.2845,False
15455,869.7789,False
15456,355.5539,False
15458,160.7365,False
15459,44.59446,False
15460,250.8842,False
15461,379.0966,False
15462,384.6094,False
15463,0.0,False
15464,37.67289,False
15466,1119.952,True
15467,126.9823,False
15468,241.4586,False
15469,65.88194,False
15470,31.44561,False
15472,1745.837,True
15473,183.6571,False
15474,270.6225,False
15475,357.9565,False
15476,1583.396,True
15477,4402.82,True
15478,106.3835,False
15479,98.42651,False
15480,90.92517,False
15482,394.0337,False
15483,1383.393,True
15484,367.7922,False
15486,120.9292,False
15489,455.373,False
15490,74.6873,False
15492,222.3354,False
15501,122.7178,False
15502,21.72112,False
15510,7188.256,True
15520,379.464,False
15521,56.3429,False
15522,63.0276,False
15530,59.93178,False
15531,72.94569,False
15532,324.3697,False
15533,38.04206,False
15534,18.24157,False
15535,12.65819,False
15536,13.93937,False
15537,69.28339,False
15538,10.5115,False
15539,556.1003,False
15540,5.499255,False
15541,104.6601,False
15542,34.15671,False
15544,319.7667,False
15545,58.5009,False
15546,386.2645,False
15547,442.5349,False
15550,29.64281,False
15551,25.94415,False
15552,56.79512,False
15554,66.90494,False
15555,1532.08,True
15557,37.99732,False
15558,65.49077,False
15559,42.81765,False
15560,1354.923,True
15561,270.8975,False
15562,96.73558,False
15563,56.81285,False
15564,74.56422,False
15601,676.0833,False
15610,95.07775,False
15611,657.4866,False
15612,105.6864,False
15613,237.5634,False
15615,265.2913,False
15616,1777.578,True
15617,753.671,False
15618,94.76389,False
15620,1091.024,True
15621,14791.92,True
15622,40.13184,False
15623,430.3868,False
15624,765.321,False
15625,197.7837,False
15626,1251.673,True
15627,228.5012,False
15628,214.2977,False
15629,5779.78,True
15631,1382.052,True
15632,342.041,False
15633,410.9173,False
15634,3791.572,True
15635,572.9527,False
15636,1372.879,True
15637,426.3977,False
15638,2686.308,True
15639,200.1399,False
15640,775.0995,False
15641,1771.888,True
15642,1021.101,True
15644,850.6932,False
15646,140.0756,False
15647,516.5211,False
15650,375.1625,False
15655,29.79966,False
15656,266.3672,False
15658,88.96497,False
15660,668.601,False
15661,1488.6,True
15662,2017.3,True
15663,425.6907,False
15665,2013.386,True
15666,297.6412,False
15668,565.5933,False
15670,92.84827,False
15671,212.9689,False
15672,312.1664,False
15673,2628.67,True
15675,1365.349,True
15676,326.1122,False
15677,24.73735,False
15678,530.1438,False
15679,138.5187,False
15680,10532.17,True
15681,96.12775,False
15683,517.3798,False
15684,105.9236,False
15686,87.41668,False
15687,39.76411,False
15688,553.3554,False
15689,2791.234,True
15690,354.6202,False
15691,2796.541,True
15692,2137.748,True
15693,3138.713,True
15695,400.7905,False
15696,2846.225,True
15697,1638.77,True
15698,530.0145,False
15701,304.3474,False
15710,201.7366,False
15711,366.707,False
15712,76.41757,False
15713,130.8152,False
15714,188.1474,False
15715,894.9371,False
15716,694.6461,False
15717,113.9743,False
15721,112.1692,False
15722,113.4258,False
15723,34.29828,False
15724,45.71674,False
15725,49.69033,False
15727,116.7662,False
15728,84.3233,False
15729,79.74998,False
15730,69.788,False
15731,2426.58,True
15732,63.48366,False
15733,286.717,False
15734,175.2175,False
15736,236.7613,False
15737,622.6464,False
15738,75.14745,False
15739,558.5611,False
15741,43.89522,False
15742,41.6505,False
15744,32.19981,False
15745,146.9768,False
15746,69.24667,False
15747,60.33014,False
15748,91.64301,False
15750,959.5804,False
15752,1171.81,True
15753,13.36523,False
15754,912.7112,False
15756,277.1037,False
15757,19.9172,False
15759,51.87783,False
15760,55.23325,False
15761,114.9537,False
15762,67.33916,False
15764,108.9143,False
15765,49.09924,False
15767,88.08965,False
15770,36.91973,False
15771,26.88768,False
15772,51.95041,False
15773,129.3299,False
15774,56.04234,False
15775,188.1509,False
15776,25.28944,False
15777,116.7346,False
15778,206.7769,False
15779,63.59181,False
15780,130.2634,False
15781,66.78152,False
15783,36.59193,False
15784,206.7613,False
15801,298.6025,False
15821,4.588734,False
15823,41.88212,False
15824,70.85697,False
15825,58.20421,False
15827,84.76385,False
15828,11.75317,False
15829,35.59684,False
15832,2.886169,False
15834,21.41677,False
15840,104.7657,False
15841,95.44818,False
15845,101.4976,False
15846,39.45185,False
15847,64.08209,False
15848,56.34699,False
15849,15.96897,False
15851,72.26199,False
15853,41.7081,False
15856,23.93935,False
15857,129.848,False
15860,8.563403,False
15861,1.795373,False
15863,345.3663,False
15864,48.40363,False
15865,405.5134,False
15866,154.8251,False
15868,14.41043,False
15870,9.757358,False
15901,2592.162,True
15902,1304.778,True
15904,514.9276,False
15905,566.5274,False
15906,335.9803,False
15909,314.5031,False
15920,120.7293,False
15921,480.8035,False
15922,277.247,False
15923,63.20212,False
15924,38.06935,False
15925,2028.827,True
15926,89.6913,False
15927,163.8873,False
15928,340.093,False
15929,164.4675,False
15930,400.7457,False
15931,116.8337,False
15934,994.4951,False
15935,106.5573,False
15936,58.5253,False
15937,795.1611,False
15938,118.0603,False
15940,147.6839,False
15942,118.401,False
15943,192.1172,False
15944,49.6965,False
15945,266.6734,False
15946,137.3852,False
15948,839.7319,False
15949,249.2826,False
15951,638.6091,False
15952,360.4237,False
15953,365.7943,False
15954,117.7693,False
15955,110.0131,False
15956,323.537,False
15957,63.61127,False
15958,111.9282,False
15960,123.737,False
15961,45.75664,False
15962,875.9138,False
15963,112.4377,False
16001,542.3072,False
16002,218.5527,False
16020,46.24879,False
16022,455.8123,False
16023,162.9193,False
16024,851.1994,False
16025,103.2505,False
16027,503.6032,False
16028,125.4496,False
16029,795.0023,False
16030,325.7901,False
16033,184.1187,False
16034,104.2095,False
16035,144.6716,False
16036,99.84209,False
16037,130.2215,False
16038,79.35738,False
16040,44.80444,False
16041,73.93414,False
16045,2395.501,True
16046,680.2312,False
16048,155.6592,False
16049,34.63661,False
16050,66.73491,False
16051,79.53884,False
16052,122.4087,False
16053,192.7341,False
16054,196.3744,False
16055,214.8724,False
16056,217.5531,False
16057,164.9096,False
16059,302.9109,False
16061,55.92451,False
16063,377.437,False
16066,1316.307,True
16101,473.1735,False
16102,237.4356,False
16105,545.9784,False
16110,35.06573,False
16111,51.4416,False
16112,239.8137,False
16113,484.9149,False
16114,56.95261,False
16115,81.47385,False
16116,107.4824,False
16117,467.7133,False
16120,63.08084,False
16121,2118.014,True
16123,107.6043,False
16124,70.99034,False
16125,166.0304,False
16127,220.819,False
16130,61.46277,False
16131,39.2891,False
16132,148.2415,False
16133,57.32845,False
16134,84.5501,False
16136,960.3012,False
16137,119.3537,False
16140,394.5782,False
16141,97.94759,False
16142,171.4402,False
16143,128.5808,False
16145,52.88769,False
16146,3599.567,True
16148,518.9765,False
16150,315.7063,False
16151,822.8034,False
16153,60.31393,False
16154,93.98069,False
16155,128.4395,False
16156,57.50264,False
16157,131.2634,False
16159,167.9631,False
16160,829.6367,False
16161,977.8386,False
16201,157.676,False
16210,59.14265,False
16211,107.6861,False
16212,300.9399,False
16213,1187.498,True
16214,199.2466,False
16217,15.4269,False
16218,44.49313,False
16222,35.24417,False
16223,158.0085,False
16224,68.0688,False
16226,136.4265,False
16228,5723.745,True
16229,204.8582,False
16230,438.1833,False
